"","PolicyID","AggClaimAmount","ClaimNb","Exposure","Power","CarAge","DriverAge","Brand","Gas","Region","Density","LogAggClaimAmount","LogDensity","CatDriverAge","CatCarAge","powerF"
"4793",100827,1112,1,0.16,"f",14,57,"Mercedes, Chrysler or BMW","Diesel","R31",3095,7.01391547481053,8.0375431851187,2,4,"DEF"
"4794",100838,3937,1,0.46,"e",3,49,"Opel, General Motors or Ford","Regular","R31",3095,8.27817429094374,8.0375431851187,2,2,"DEF"
"4795",100840,1193,1,0.43,"e",3,49,"Opel, General Motors or Ford","Regular","R31",3095,7.08422642209792,8.0375431851187,2,2,"DEF"
"4796",100844,1752,1,1,"g",7,42,"Japanese (except Nissan) or Korean","Regular","R31",492,7.46851327149634,6.19847871649231,3,3,"GH"
"4797",100863,478,1,0.29,"g",12,49,"Volkswagen, Audi, Skoda or Seat","Regular","R31",3321,6.16961073249146,8.10802122137675,2,4,"GH"
"4798",100865,994,1,0.31,"g",13,49,"Volkswagen, Audi, Skoda or Seat","Regular","R31",3321,6.90173720665657,8.10802122137675,2,4,"GH"
"4799",100885,133,1,0.83,"g",4,50,"Renault, Nissan or Citroen","Regular","R31",1085,4.89034912822175,6.98933526597456,2,2,"GH"
"4800",100896,122,1,0.27,"f",14,28,"Renault, Nissan or Citroen","Diesel","R31",1572,4.80402104473326,7.36010397298915,3,4,"DEF"
"4801",100914,163,1,0.79,"d",13,38,"Renault, Nissan or Citroen","Regular","R31",1466,5.09375020080676,7.2902928824466,3,4,"DEF"
"4802",100916,1267,1,0.37,"h",11,48,"other","Diesel","R31",6157,7.14440718032114,8.72534492491121,2,4,"GH"
"4803",100928,2314,2,1,"j",2,52,"Volkswagen, Audi, Skoda or Seat","Diesel","R31",116,7.74673290775362,4.75359019110636,2,2,"other"
"4804",100929,1102,1,0.53,"e",2,55,"Volkswagen, Audi, Skoda or Seat","Diesel","R31",3095,7.00488198971286,8.0375431851187,2,2,"DEF"
"4805",100936,1110,1,1,"h",3,45,"Renault, Nissan or Citroen","Diesel","R31",1386,7.01211529430638,7.23417717974985,2,2,"GH"
"4806",100937,2317,1,0.48,"e",11,52,"Renault, Nissan or Citroen","Diesel","R31",582,7.74802852443238,6.36647044773144,2,4,"DEF"
"4807",100945,1172,1,1,"d",12,69,"Renault, Nissan or Citroen","Regular","R31",3095,7.06646697013696,8.0375431851187,2,4,"DEF"
"4808",100981,1154,1,1,"h",6,26,"Volkswagen, Audi, Skoda or Seat","Diesel","R72",1287,7.05098944706805,7.16006920759613,4,3,"GH"
"4809",101006,59,1,1,"d",15,25,"Renault, Nissan or Citroen","Regular","R24",2715,4.07753744390572,7.90654723236804,4,5,"DEF"
"4810",101028,23,1,0.91,"g",10,30,"Opel, General Motors or Ford","Diesel","R24",754,3.13549421592915,6.62539236800796,3,4,"GH"
"4811",101036,1229,1,0.12,"g",0,32,"Mercedes, Chrysler or BMW","Diesel","R24",41,7.11395610956603,3.71357206670431,3,1,"GH"
"4812",101044,1098,1,0.86,"e",9,20,"Renault, Nissan or Citroen","Diesel","R54",1982,7.00124562206948,7.59186171488993,5,3,"DEF"
"4813",101047,176,1,0.85,"f",6,59,"Renault, Nissan or Citroen","Diesel","R24",2715,5.17048399503815,7.90654723236804,2,3,"DEF"
"4814",101072,59,1,0.75,"f",11,24,"Opel, General Motors or Ford","Regular","R24",122,4.07753744390572,4.80402104473326,4,4,"DEF"
"4815",101073,17114,1,0.42,"d",9,51,"Renault, Nissan or Citroen","Diesel","R24",60,9.747652120978,4.0943445622221,2,3,"DEF"
"4816",101080,358,1,0.73,"f",5,26,"other","Regular","R24",2715,5.8805329864007,7.90654723236804,4,3,"DEF"
"4817",101086,161,1,0.64,"e",5,37,"Renault, Nissan or Citroen","Diesel","R24",2715,5.08140436498446,7.90654723236804,3,3,"DEF"
"4818",101091,2036833,1,0.22,"i",13,19,"Renault, Nissan or Citroen","Regular","R24",93,14.5269067085393,4.53259949315326,5,4,"other"
"4819",101098,1066,1,0.25,"i",8,22,"Renault, Nissan or Citroen","Regular","R24",53,6.97166860472579,3.97029191355212,5,3,"other"
"4820",101112,1131,1,0.26,"g",13,35,"Renault, Nissan or Citroen","Diesel","R25",913,7.03085747611612,6.81673588059497,3,4,"GH"
"4821",101117,1142,1,1,"h",15,44,"Mercedes, Chrysler or BMW","Diesel","R54",657,7.04053639021596,6.48768401848461,2,5,"GH"
"4822",101119,1144,1,1,"d",12,32,"Renault, Nissan or Citroen","Regular","R54",58,7.04228617193974,4.06044301054642,3,4,"DEF"
"4823",101123,475,1,0.87,"e",2,41,"Volkswagen, Audi, Skoda or Seat","Regular","R54",515,6.16331480403464,6.24416690066374,3,2,"DEF"
"4824",101162,1087,1,1,"d",2,23,"Renault, Nissan or Citroen","Diesel","R25",283,6.99117688712121,5.64544689764324,4,2,"DEF"
"4825",101193,88,1,1,"e",1,29,"Japanese (except Nissan) or Korean","Regular","R11",15386,4.47733681447821,9.64121328401888,3,2,"DEF"
"4826",101205,348,1,1,"e",8,21,"Renault, Nissan or Citroen","Regular","R25",283,5.85220247977447,5.64544689764324,5,3,"DEF"
"4827",101213,1068,1,1,"g",9,24,"Renault, Nissan or Citroen","Diesel","R25",2103,6.97354301952014,7.6511201757027,4,3,"GH"
"4828",101237,1633,1,0.21,"d",16,22,"Renault, Nissan or Citroen","Regular","R25",37,7.39817409297047,3.61091791264422,5,5,"DEF"
"4829",101247,1107,1,1,"e",1,34,"Volkswagen, Audi, Skoda or Seat","Diesel","R24",37,7.00940893270864,3.61091791264422,3,2,"DEF"
"4830",101251,1111,1,0.91,"e",1,48,"Volkswagen, Audi, Skoda or Seat","Regular","R24",1313,7.01301578963963,7.1800698743028,2,2,"DEF"
"4831",101253,1101,1,0.85,"d",9,51,"Fiat","Regular","R24",1313,7.00397413672268,7.1800698743028,2,3,"DEF"
"4832",101261,1330,1,0.29,"g",5,46,"Opel, General Motors or Ford","Regular","R24",1313,7.1929342212158,7.1800698743028,2,3,"GH"
"4833",101283,944,1,1,"g",3,29,"Renault, Nissan or Citroen","Regular","R24",298,6.8501261661455,5.6970934865054,3,2,"GH"
"4834",101294,3068,2,0.41,"g",1,20,"Renault, Nissan or Citroen","Regular","R24",71,8.02878116248715,4.26267987704132,5,2,"GH"
"4835",101299,203,1,1,"g",10,36,"other","Diesel","R24",106,5.31320597904179,4.66343909411207,3,4,"GH"
"4836",101309,1144,1,0.35,"g",17,20,"Renault, Nissan or Citroen","Regular","R24",1313,7.04228617193974,7.1800698743028,5,5,"GH"
"4837",101323,1622,1,0.96,"g",7,21,"Renault, Nissan or Citroen","Diesel","R24",298,7.39141523467536,5.6970934865054,5,3,"GH"
"4838",101368,376,1,0.8,"o",4,49,"Mercedes, Chrysler or BMW","Regular","R24",1313,5.92958914338989,7.1800698743028,2,2,"other"
"4839",101375,2890,1,0.66,"e",16,23,"Opel, General Motors or Ford","Regular","R24",150,7.96901178110648,5.01063529409626,4,5,"DEF"
"4840",101388,309,1,0.68,"f",2,38,"Renault, Nissan or Citroen","Diesel","R24",1313,5.73334127689775,7.1800698743028,3,2,"DEF"
"4841",101441,62,1,0.64,"f",9,21,"Renault, Nissan or Citroen","Diesel","R52",4128,4.12713438504509,8.3255483071614,5,3,"DEF"
"4842",101452,85,1,1,"d",1,23,"Renault, Nissan or Citroen","Diesel","R52",205,4.44265125649032,5.32300997913841,4,2,"DEF"
"4843",101456,293,1,0.87,"e",2,37,"Renault, Nissan or Citroen","Regular","R52",354,5.68017260901707,5.86929691313377,3,2,"DEF"
"4844",101495,1159,1,1,"g",3,24,"Japanese (except Nissan) or Korean","Regular","R52",713,7.05531284333975,6.5694814204143,4,2,"GH"
"4845",101508,4223,1,1,"f",1,73,"Renault, Nissan or Citroen","Regular","R52",568,8.34830105493394,6.34212141872115,2,2,"DEF"
"4846",101525,1129,1,0.28,"f",5,40,"Renault, Nissan or Citroen","Diesel","R31",1490,7.02908756414966,7.30653139893951,3,3,"DEF"
"4847",101526,1131,1,1,"f",2,35,"Volkswagen, Audi, Skoda or Seat","Diesel","R31",110,7.03085747611612,4.70048036579242,3,2,"DEF"
"4848",101532,1290,1,0.26,"e",8,28,"Renault, Nissan or Citroen","Regular","R31",416,7.16239749735572,6.03068526026126,3,3,"DEF"
"4849",101569,2274,2,0.59,"f",14,43,"Renault, Nissan or Citroen","Regular","R31",439,7.72929567431048,6.08449941307517,2,4,"DEF"
"4850",101576,81,1,0.05,"f",4,25,"Volkswagen, Audi, Skoda or Seat","Regular","R31",416,4.39444915467244,6.03068526026126,4,2,"DEF"
"4851",101580,159,1,0.58,"f",13,42,"Renault, Nissan or Citroen","Diesel","R31",226,5.06890420222023,5.42053499927229,3,4,"DEF"
"4852",101673,1155,1,0.49,"d",5,20,"Fiat","Regular","R24",30,7.05185562295589,3.40119738166216,5,3,"DEF"
"4853",101701,2002,1,0.73,"e",4,31,"Opel, General Motors or Ford","Diesel","R24",239,7.60190195987517,5.47646355193151,3,2,"DEF"
"4854",101721,1128,1,0.68,"g",0,31,"Volkswagen, Audi, Skoda or Seat","Regular","R24",1313,7.028201432058,7.1800698743028,3,1,"GH"
"4855",101765,5895,2,0.91,"f",8,42,"Renault, Nissan or Citroen","Diesel","R31",2949,8.68185981297147,7.98922140881528,3,3,"DEF"
"4856",101774,18,1,1,"d",13,45,"Renault, Nissan or Citroen","Regular","R31",1386,2.89037175789616,7.23417717974985,2,4,"DEF"
"4857",101783,6708,1,0.58,"g",7,29,"Renault, Nissan or Citroen","Diesel","R31",567,8.8110561229431,6.34035930372775,3,3,"GH"
"4858",101795,340,1,0.94,"f",11,29,"Renault, Nissan or Citroen","Diesel","R11",263,5.82894561761021,5.57215403217776,3,4,"DEF"
"4859",101809,1079,1,0.79,"d",1,32,"Volkswagen, Audi, Skoda or Seat","Diesel","R31",1386,6.98378996525813,7.23417717974985,3,2,"DEF"
"4860",101818,72,1,0.5,"f",5,23,"Opel, General Motors or Ford","Diesel","R31",1466,4.27666611901606,7.2902928824466,4,3,"DEF"
"4861",101819,2189,2,0.75,"d",12,33,"Renault, Nissan or Citroen","Diesel","R31",575,7.69120009752286,6.35437004079735,3,4,"DEF"
"4862",101820,1061,1,0.75,"e",17,38,"Renault, Nissan or Citroen","Diesel","R31",2795,6.96696713861398,7.9355873855892,3,5,"DEF"
"4863",101834,76,1,0.66,"e",2,51,"Renault, Nissan or Citroen","Diesel","R31",1571,4.33073334028633,7.35946763825562,2,2,"DEF"
"4864",101855,5971,1,0.3,"e",12,55,"Renault, Nissan or Citroen","Diesel","R31",3095,8.69466969654699,8.0375431851187,2,4,"DEF"
"4865",101857,1111,1,0.5,"g",10,41,"Renault, Nissan or Citroen","Diesel","R31",3095,7.01301578963963,8.0375431851187,3,4,"GH"
"4866",101895,3137,1,0.25,"f",6,51,"Renault, Nissan or Citroen","Diesel","R31",1557,8.05102220819068,7.350516171834,2,3,"DEF"
"4867",101907,87,1,0.44,"e",5,24,"Opel, General Motors or Ford","Diesel","R11",104,4.46590811865458,4.64439089914137,4,3,"DEF"
"4868",101961,405,1,0.26,"f",10,57,"Volkswagen, Audi, Skoda or Seat","Regular","R24",140,6.00388706710654,4.9416424226093,2,4,"DEF"
"4869",102015,81,1,0.83,"g",12,50,"Opel, General Motors or Ford","Regular","R72",303,4.39444915467244,5.71373280550937,2,4,"GH"
"4870",102029,299,1,0.75,"e",8,54,"Renault, Nissan or Citroen","Diesel","R72",127,5.70044357339069,4.84418708645859,2,3,"DEF"
"4871",102037,701,1,0.72,"e",3,33,"Fiat","Regular","R72",86,6.55250788703459,4.45434729625351,3,2,"DEF"
"4872",102043,1613,1,0.11,"g",15,54,"Renault, Nissan or Citroen","Regular","R72",4348,7.38585107812521,8.3774712482411,2,5,"GH"
"4873",102050,811,1,0.75,"d",5,53,"Fiat","Regular","R72",48,6.69826805411541,3.87120101090789,2,3,"DEF"
"4874",102055,2433,1,0.58,"g",0,36,"Renault, Nissan or Citroen","Regular","R72",1055,7.79688034278352,6.96129604591017,3,1,"GH"
"4875",102070,66248,1,0.37,"e",1,23,"Renault, Nissan or Citroen","Diesel","R72",4348,11.1011605547135,8.3774712482411,4,2,"DEF"
"4876",102080,1481,1,0.32,"e",1,50,"Volkswagen, Audi, Skoda or Seat","Regular","R72",98,7.3004728142678,4.58496747867057,2,2,"DEF"
"4877",102092,201,1,0.57,"h",11,53,"Fiat","Regular","R72",4348,5.30330490805908,8.3774712482411,2,4,"GH"
"4878",102134,1220,1,0.32,"e",0,46,"Renault, Nissan or Citroen","Diesel","R72",1445,7.1066061377273,7.27586460054653,2,1,"DEF"
"4879",102137,1170,1,0.39,"g",0,38,"Renault, Nissan or Citroen","Diesel","R72",4348,7.0647590277918,8.3774712482411,3,1,"GH"
"4880",102192,1138,1,0.1,"d",16,36,"Renault, Nissan or Citroen","Regular","R72",1535,7.03702761468628,7.3362856600213,3,5,"DEF"
"4881",102198,1200,1,1,"f",13,32,"Opel, General Motors or Ford","Regular","R11",27000,7.09007683577609,10.2035921449865,3,4,"DEF"
"4882",102250,1153,1,0.77,"g",16,33,"Renault, Nissan or Citroen","Regular","R24",75,7.05012252026906,4.31748811353631,3,5,"GH"
"4883",102258,161,1,0.89,"k",15,50,"Renault, Nissan or Citroen","Regular","R23",273,5.08140436498446,5.60947179518496,2,5,"other"
"4884",102271,495,1,0.06,"g",14,56,"Volkswagen, Audi, Skoda or Seat","Regular","R24",31,6.20455776256869,3.43398720448515,2,4,"GH"
"4885",102277,1189,1,0.67,"f",7,48,"Renault, Nissan or Citroen","Diesel","R24",31,7.08086789669078,3.43398720448515,2,3,"DEF"
"4886",102349,53,1,0.44,"d",14,49,"other","Regular","R24",25,3.97029191355212,3.2188758248682,2,4,"DEF"
"4887",102371,1312,1,0.35,"h",8,50,"Renault, Nissan or Citroen","Diesel","R24",64,7.17930796950403,4.15888308335967,2,3,"GH"
"4888",102374,790,1,0.29,"f",12,45,"Renault, Nissan or Citroen","Diesel","R24",25,6.67203294546107,3.2188758248682,2,4,"DEF"
"4889",102376,1135,1,0.3,"e",4,26,"Renault, Nissan or Citroen","Diesel","R24",29,7.0343879299155,3.36729582998647,4,2,"DEF"
"4890",102385,73,1,0.00547945205479452,"f",11,34,"Opel, General Motors or Ford","Regular","R24",91,4.29045944114839,4.51085950651685,3,4,"DEF"
"4891",102409,483,1,0.31,"g",19,22,"Renault, Nissan or Citroen","Regular","R25",866,6.18001665365257,6.76388490856244,5,5,"GH"
"4892",102433,867,1,0.42,"e",5,27,"Volkswagen, Audi, Skoda or Seat","Diesel","R25",60,6.76503897678054,4.0943445622221,3,3,"DEF"
"4893",102437,1090,1,0.4,"g",3,28,"Renault, Nissan or Citroen","Regular","R25",37,6.99393297522319,3.61091791264422,3,2,"GH"
"4894",102480,1120,1,0.78,"g",13,27,"Volkswagen, Audi, Skoda or Seat","Regular","R24",12,7.02108396428914,2.484906649788,3,4,"GH"
"4895",102525,403,1,0.45,"f",13,49,"Renault, Nissan or Citroen","Diesel","R24",405,5.99893656194668,6.00388706710654,2,4,"DEF"
"4896",102529,338,1,0.48,"f",15,55,"Renault, Nissan or Citroen","Diesel","R24",115,5.82304589548302,4.74493212836325,2,5,"DEF"
"4897",102547,1190,1,0.56,"k",2,49,"Renault, Nissan or Citroen","Diesel","R24",405,7.08170858610557,6.00388706710654,2,2,"other"
"4898",102560,1528,1,0.47,"k",4,36,"Renault, Nissan or Citroen","Regular","R11",4998,7.33171496972647,8.5167931113949,3,2,"other"
"4899",102561,1142,1,0.41,"g",5,59,"Mercedes, Chrysler or BMW","Diesel","R24",25,7.04053639021596,3.2188758248682,2,3,"GH"
"4900",102586,191,1,0.12,"i",11,55,"Mercedes, Chrysler or BMW","Diesel","R52",4128,5.25227342804663,8.3255483071614,2,4,"other"
"4901",102597,15,1,0.61,"g",12,45,"Renault, Nissan or Citroen","Regular","R52",4128,2.70805020110221,8.3255483071614,2,4,"GH"
"4902",102609,1152,1,0.57,"h",4,33,"Renault, Nissan or Citroen","Diesel","R52",983,7.04925484125584,6.89060912014717,3,2,"GH"
"4903",102612,1655,1,0.79,"g",14,26,"Renault, Nissan or Citroen","Diesel","R11",3834,7.41155628781116,8.25166392360559,4,4,"GH"
"4904",102622,72,1,0.8,"g",7,24,"Fiat","Diesel","R52",983,4.27666611901606,6.89060912014717,4,3,"GH"
"4905",102628,1680,2,0.73,"f",6,37,"Renault, Nissan or Citroen","Diesel","R52",1457,7.4265490723973,7.2841348061952,3,3,"DEF"
"4906",102677,1178,1,0.92,"f",3,39,"Renault, Nissan or Citroen","Diesel","R53",3021,7.07157336421153,8.01334318138667,3,2,"DEF"
"4907",102693,251,1,0.23,"j",13,19,"Opel, General Motors or Ford","Regular","R74",636,5.52545293913178,6.45519856334012,5,4,"other"
"4908",102705,764,1,0.59,"j",1,60,"other","Diesel","R54",17,6.63856778916652,2.83321334405622,2,2,"other"
"4909",102727,422,1,0.42,"h",15,19,"Renault, Nissan or Citroen","Regular","R54",26,6.04500531403601,3.25809653802148,5,5,"GH"
"4910",102766,1142,1,0.17,"g",4,39,"Fiat","Diesel","R24",1054,7.04053639021596,6.96034772910131,3,2,"GH"
"4911",102860,289,1,0.32,"f",6,33,"Volkswagen, Audi, Skoda or Seat","Diesel","R24",2044,5.66642668811243,7.6226639513236,3,3,"DEF"
"4912",102876,267,1,0.24,"f",4,51,"Renault, Nissan or Citroen","Diesel","R24",2715,5.58724865840025,7.90654723236804,2,2,"DEF"
"4913",102877,1124,1,0.4,"g",12,26,"Japanese (except Nissan) or Korean","Regular","R24",4116,7.02464903045364,8.32263709695394,4,4,"GH"
"4914",102885,1159,1,0.51,"g",3,49,"Opel, General Motors or Ford","Regular","R24",1296,7.05531284333975,7.16703787691222,2,2,"GH"
"4915",102886,3825,1,0.07,"i",8,20,"Volkswagen, Audi, Skoda or Seat","Regular","R24",4116,8.24931374626064,8.32263709695394,5,3,"other"
"4916",102897,3,1,0.32,"d",22,31,"Renault, Nissan or Citroen","Regular","R24",4116,1.09861228866811,8.32263709695394,3,5,"DEF"
"4917",102901,1112,1,0.45,"f",7,39,"Renault, Nissan or Citroen","Diesel","R24",103,7.01391547481053,4.63472898822964,3,3,"DEF"
"4918",102910,1132,1,0.21,"g",10,37,"Fiat","Diesel","R24",358,7.03174125876313,5.8805329864007,3,4,"GH"
"4919",102926,1124,1,0.24,"d",2,48,"Renault, Nissan or Citroen","Regular","R11",14368,7.02464903045364,9.57275879054198,2,2,"DEF"
"4920",102928,1428,1,0.31,"f",10,53,"Renault, Nissan or Citroen","Diesel","R24",53,7.26403014289953,3.97029191355212,2,4,"DEF"
"4921",102935,6113,1,0.11,"g",4,43,"Renault, Nissan or Citroen","Diesel","R24",12,8.71817293002873,2.484906649788,2,2,"GH"
"4922",102952,121,1,0.13,"g",6,52,"Mercedes, Chrysler or BMW","Diesel","R24",2715,4.79579054559674,7.90654723236804,2,3,"GH"
"4923",102985,1094,1,0.12,"e",15,43,"Renault, Nissan or Citroen","Regular","R53",125,6.99759598298193,4.8283137373023,2,5,"DEF"
"4924",103210,853,1,0.24,"f",8,51,"Renault, Nissan or Citroen","Diesel","R24",155,6.74875954749168,5.04342511691925,2,3,"DEF"
"4925",103264,71,1,0.29,"h",14,22,"Renault, Nissan or Citroen","Diesel","R52",208,4.26267987704132,5.33753807970132,5,4,"GH"
"4926",103265,1149,1,0.26,"e",16,22,"Volkswagen, Audi, Skoda or Seat","Diesel","R52",208,7.04664727784876,5.33753807970132,5,5,"DEF"
"4927",103301,1132,1,0.56,"f",11,48,"Opel, General Motors or Ford","Regular","R24",568,7.03174125876313,6.34212141872115,2,4,"DEF"
"4928",103313,1136,1,0.35,"g",9,51,"Renault, Nissan or Citroen","Diesel","R24",64,7.0352685992811,4.15888308335967,2,3,"GH"
"4929",103338,1118,1,0.32,"h",0,69,"Mercedes, Chrysler or BMW","Diesel","R24",261,7.01929665371504,5.56452040732269,2,1,"GH"
"4930",103350,1701,1,0.19,"f",13,44,"Renault, Nissan or Citroen","Diesel","R24",23,7.43897159239586,3.13549421592915,2,4,"DEF"
"4931",103405,69,1,0.32,"g",5,19,"Volkswagen, Audi, Skoda or Seat","Regular","R24",405,4.23410650459726,6.00388706710654,5,3,"GH"
"4932",103442,1166,1,0.2,"e",16,37,"Renault, Nissan or Citroen","Regular","R24",405,7.06133436691044,6.00388706710654,3,5,"DEF"
"4933",103542,3159,1,0.26,"g",3,21,"Renault, Nissan or Citroen","Diesel","R25",122,8.05801080080209,4.80402104473326,5,2,"GH"
"4934",103554,1457,1,0.2,"f",6,32,"Renault, Nissan or Citroen","Diesel","R25",47,7.2841348061952,3.85014760171006,3,3,"DEF"
"4935",103643,1103,1,0.5,"f",10,51,"Renault, Nissan or Citroen","Diesel","R24",41,7.0057890192535,3.71357206670431,2,4,"DEF"
"4936",103675,635,1,0.59,"f",7,55,"Renault, Nissan or Citroen","Diesel","R11",3184,6.45362499889269,8.06589354696427,2,3,"DEF"
"4937",103761,1026,1,0.21,"d",0,32,"Opel, General Motors or Ford","Regular","R11",97,6.93342302573071,4.57471097850338,3,1,"DEF"
"4938",103827,1080,1,0.4,"i",6,36,"Japanese (except Nissan) or Korean","Regular","R52",522,6.98471632011827,6.25766758788264,3,3,"other"
"4939",103892,116,1,0.05,"e",10,22,"Renault, Nissan or Citroen","Diesel","R24",4116,4.75359019110636,8.32263709695394,5,4,"DEF"
"4940",103966,704,1,1,"d",10,53,"Renault, Nissan or Citroen","Regular","R24",1313,6.55677835615804,7.1800698743028,2,4,"DEF"
"4941",103972,62,1,1,"g",6,55,"Renault, Nissan or Citroen","Diesel","R24",109,4.12713438504509,4.69134788222914,2,3,"GH"
"4942",103988,1092,1,0.66,"f",10,42,"Renault, Nissan or Citroen","Diesel","R24",170,6.99576615630485,5.13579843705026,3,4,"DEF"
"4943",104031,78,1,1,"g",9,57,"Renault, Nissan or Citroen","Regular","R24",399,4.35670882668959,5.98896141688986,2,3,"GH"
"4944",104112,1206,1,0.91,"g",9,52,"Renault, Nissan or Citroen","Regular","R24",9,7.09506437728713,2.19722457733622,2,3,"GH"
"4945",104135,1089,1,1,"f",11,41,"Opel, General Motors or Ford","Regular","R24",1313,6.99301512293296,7.1800698743028,3,4,"DEF"
"4946",104167,1991,1,0.54,"e",13,48,"Renault, Nissan or Citroen","Regular","R24",18,7.5963923040642,2.89037175789616,2,4,"DEF"
"4947",104179,575,1,1,"f",3,43,"Renault, Nissan or Citroen","Regular","R24",754,6.35437004079735,6.62539236800796,2,2,"DEF"
"4948",104181,101,1,0.26,"f",1,72,"Renault, Nissan or Citroen","Regular","R24",203,4.61512051684126,5.31320597904179,2,2,"DEF"
"4949",104208,501,1,0.11,"f",13,33,"Renault, Nissan or Citroen","Diesel","R24",4116,6.21660610108486,8.32263709695394,3,4,"DEF"
"4950",104259,1085,1,1,"d",12,42,"Volkswagen, Audi, Skoda or Seat","Diesel","R24",12,6.98933526597456,2.484906649788,3,4,"DEF"
"4951",104323,1127,1,1,"e",12,54,"Renault, Nissan or Citroen","Regular","R24",493,7.02731451403978,6.20050917404269,2,4,"DEF"
"4952",104330,1140,1,1,"f",4,55,"Renault, Nissan or Citroen","Diesel","R24",24,7.03878354138854,3.17805383034795,2,2,"DEF"
"4953",104399,1036,1,1,"f",9,39,"Renault, Nissan or Citroen","Diesel","R24",131,6.94312242281943,4.87519732320115,3,3,"DEF"
"4954",104439,1115,1,1,"e",6,42,"Opel, General Motors or Ford","Diesel","R52",117,7.01660968389422,4.76217393479776,3,3,"DEF"
"4955",104445,1163,2,1,"f",4,76,"Renault, Nissan or Citroen","Diesel","R24",3866,7.05875815251866,8.25997565976828,1,2,"DEF"
"4956",104460,1123,1,0.93,"j",1,51,"Volkswagen, Audi, Skoda or Seat","Diesel","R52",197,7.02375895473844,5.28320372873799,2,2,"other"
"4957",104465,43703,1,0.63,"m",3,50,"Mercedes, Chrysler or BMW","Regular","R25",4436,10.685172028613,8.39750834847026,2,2,"other"
"4958",104467,1159,1,1,"f",15,69,"Renault, Nissan or Citroen","Regular","R25",283,7.05531284333975,5.64544689764324,2,5,"DEF"
"4959",104529,4395,2,1,"e",6,58,"Renault, Nissan or Citroen","Diesel","R54",798,8.38822281011928,6.68210859744981,2,3,"DEF"
